"","regiao","estado","municipio","coduf","codmun","codRegiaoSaude","nomeRegiaoSaude","data","semanaEpi","populacaoTCU2019","casosAcumulado","casosNovos","obitosAcumulado","obitosNovos","Recuperadosnovos","emAcompanhamentoNovos","interior/metropolitana"
"231","Norte","PA","Garrafão do Norte",15,NA,NA,NA,2021-05-11,19,26066,1319,21,10,0,NA,NA,FALSE
"232","Norte","PA","Goianésia do Pará",15,NA,NA,NA,2021-05-11,19,40475,968,32,25,0,NA,NA,FALSE
"233","Norte","PA","Gurupá",15,NA,NA,NA,2021-05-11,19,33376,2013,5,13,0,NA,NA,FALSE
"234","Norte","PA","Igarapé-Açu",15,NA,NA,NA,2021-05-11,19,38807,2149,6,59,0,NA,NA,FALSE
"235","Norte","PA","Igarapé-Miri",15,NA,NA,NA,2021-05-11,19,62698,2864,6,77,0,NA,NA,FALSE
"236","Norte","PA","Inhangapi",15,NA,NA,NA,2021-05-11,19,11711,296,0,12,1,NA,NA,FALSE
"237","Norte","PA","Ipixuna do Pará",15,NA,NA,NA,2021-05-11,19,64053,1945,11,35,0,NA,NA,FALSE
"238","Norte","PA","Irituia",15,NA,NA,NA,2021-05-11,19,32550,1241,0,16,0,NA,NA,FALSE
"239","Norte","PA","Itaituba",15,NA,NA,NA,2021-05-11,19,101247,9985,23,222,0,NA,NA,FALSE
"240","Norte","PA","Itupiranga",15,NA,NA,NA,2021-05-11,19,53269,1236,3,58,0,NA,NA,FALSE
"241","Norte","PA","Jacareacanga",15,NA,NA,NA,2021-05-11,19,8239,2278,4,20,0,NA,NA,FALSE
"242","Norte","PA","Jacundá",15,NA,NA,NA,2021-05-11,19,59155,1403,18,38,0,NA,NA,FALSE
"243","Norte","PA","Juruti",15,NA,NA,NA,2021-05-11,19,57943,3862,9,158,1,NA,NA,FALSE
"244","Norte","PA","Limoeiro do Ajuru",15,NA,NA,NA,2021-05-11,19,28935,1468,3,46,1,NA,NA,FALSE
"245","Norte","PA","Mãe do Rio",15,NA,NA,NA,2021-05-11,19,30077,1054,0,54,0,NA,NA,FALSE
"246","Norte","PA","Magalhães Barata",15,NA,NA,NA,2021-05-11,19,8548,290,0,15,0,NA,NA,FALSE
"247","Norte","PA","Marabá",15,NA,NA,NA,2021-05-11,19,279349,15738,166,375,0,NA,NA,FALSE
"248","Norte","PA","Maracanã",15,NA,NA,NA,2021-05-11,19,29473,742,0,40,0,NA,NA,FALSE
"249","Norte","PA","Marapanim",15,NA,NA,NA,2021-05-11,19,28336,920,0,36,0,NA,NA,FALSE
"250","Norte","PA","Marituba",15,NA,NA,NA,2021-05-11,19,131521,2653,3,122,1,NA,NA,TRUE
"251","Norte","PA","Medicilândia",15,NA,NA,NA,2021-05-11,19,31597,2674,8,29,0,NA,NA,FALSE
"252","Norte","PA","Melgaço",15,NA,NA,NA,2021-05-11,19,27654,511,0,12,0,NA,NA,FALSE
"253","Norte","PA","Mocajuba",15,NA,NA,NA,2021-05-11,19,31136,2919,27,52,0,NA,NA,FALSE
"254","Norte","PA","Moju",15,NA,NA,NA,2021-05-11,19,82094,1842,7,52,0,NA,NA,FALSE
"255","Norte","PA","Mojuí dos Campos",15,NA,NA,NA,2021-05-11,19,16084,1258,0,26,0,NA,NA,FALSE
"256","Norte","PA","Monte Alegre",15,NA,NA,NA,2021-05-11,19,58032,4708,32,156,0,NA,NA,FALSE
"257","Norte","PA","Muaná",15,NA,NA,NA,2021-05-11,19,40349,602,0,25,0,NA,NA,FALSE
"258","Norte","PA","Nova Esperança do Piriá",15,NA,NA,NA,2021-05-11,19,21368,1329,24,8,0,NA,NA,FALSE
"259","Norte","PA","Nova Ipixuna",15,NA,NA,NA,2021-05-11,19,16678,960,49,17,0,NA,NA,FALSE
"260","Norte","PA","Nova Timboteua",15,NA,NA,NA,2021-05-11,19,15363,895,4,13,0,NA,NA,FALSE
"261","Norte","PA","Novo Progresso",15,NA,NA,NA,2021-05-11,19,25762,2259,3,50,1,NA,NA,FALSE
"262","Norte","PA","Novo Repartimento",15,NA,NA,NA,2021-05-11,19,75919,1023,12,71,0,NA,NA,FALSE
"263","Norte","PA","Óbidos",15,NA,NA,NA,2021-05-11,19,52137,5909,20,109,0,NA,NA,FALSE
"264","Norte","PA","Oeiras do Pará",15,NA,NA,NA,2021-05-11,19,32512,1341,0,40,0,NA,NA,FALSE
"265","Norte","PA","Oriximiná",15,NA,NA,NA,2021-05-11,19,73096,7526,0,119,0,NA,NA,FALSE
"266","Norte","PA","Ourém",15,NA,NA,NA,2021-05-11,19,17842,381,3,7,0,NA,NA,FALSE
"267","Norte","PA","Ourilândia do Norte",15,NA,NA,NA,2021-05-11,19,32832,4299,0,25,0,NA,NA,FALSE
"268","Norte","PA","Pacajá",15,NA,NA,NA,2021-05-11,19,47706,1818,0,25,0,NA,NA,FALSE
"269","Norte","PA","Palestina do Pará",15,NA,NA,NA,2021-05-11,19,7589,547,3,5,0,NA,NA,FALSE
"270","Norte","PA","Paragominas",15,NA,NA,NA,2021-05-11,19,113145,7145,27,182,0,NA,NA,FALSE
"271","Norte","PA","Parauapebas",15,NA,NA,NA,2021-05-11,19,208273,42115,42,366,1,NA,NA,FALSE
"272","Norte","PA","Pau D'Arco",15,NA,NA,NA,2021-05-11,19,5483,620,5,6,0,NA,NA,FALSE
"273","Norte","PA","Peixe-Boi",15,NA,NA,NA,2021-05-11,19,8077,303,0,3,0,NA,NA,FALSE
"274","Norte","PA","Piçarra",15,NA,NA,NA,2021-05-11,19,12981,570,9,7,0,NA,NA,FALSE
"275","Norte","PA","Placas",15,NA,NA,NA,2021-05-11,19,30982,1422,0,26,0,NA,NA,FALSE
"276","Norte","PA","Ponta de Pedras",15,NA,NA,NA,2021-05-11,19,31082,2519,-1,26,0,NA,NA,FALSE
"277","Norte","PA","Portel",15,NA,NA,NA,2021-05-11,19,62043,2634,34,72,1,NA,NA,FALSE
"278","Norte","PA","Porto de Moz",15,NA,NA,NA,2021-05-11,19,41135,1294,0,29,0,NA,NA,FALSE
"279","Norte","PA","Prainha",15,NA,NA,NA,2021-05-11,19,29866,1662,6,64,1,NA,NA,FALSE
"280","Norte","PA","Primavera",15,NA,NA,NA,2021-05-11,19,10825,453,1,16,1,NA,NA,FALSE
"281","Norte","PA","Quatipuru",15,NA,NA,NA,2021-05-11,19,13608,435,1,15,0,NA,NA,FALSE
"282","Norte","PA","Redenção",15,NA,NA,NA,2021-05-11,19,84787,11285,72,167,1,NA,NA,FALSE
"283","Norte","PA","Rio Maria",15,NA,NA,NA,2021-05-11,19,18193,2012,0,20,0,NA,NA,FALSE
"284","Norte","PA","Rondon do Pará",15,NA,NA,NA,2021-05-11,19,52357,1275,1,69,0,NA,NA,FALSE
"285","Norte","PA","Rurópolis",15,NA,NA,NA,2021-05-11,19,50510,3577,0,56,0,NA,NA,FALSE
"286","Norte","PA","Salinópolis",15,NA,NA,NA,2021-05-11,19,40675,1069,6,79,0,NA,NA,FALSE
"287","Norte","PA","Salvaterra",15,NA,NA,NA,2021-05-11,19,23752,968,0,26,0,NA,NA,FALSE
"288","Norte","PA","Santa Bárbara do Pará",15,NA,NA,NA,2021-05-11,19,21079,1058,17,20,0,NA,NA,TRUE
"289","Norte","PA","Santa Cruz do Arari",15,NA,NA,NA,2021-05-11,19,10128,174,0,10,0,NA,NA,FALSE
"290","Norte","PA","Santa Izabel do Pará",15,NA,NA,NA,2021-05-11,19,70801,1869,7,80,0,NA,NA,TRUE
"291","Norte","PA","Santa Luzia do Pará",15,NA,NA,NA,2021-05-11,19,19848,1224,2,18,0,NA,NA,FALSE
"292","Norte","PA","Santa Maria das Barreiras",15,NA,NA,NA,2021-05-11,19,21449,693,0,3,0,NA,NA,FALSE
"293","Norte","PA","Santa Maria do Pará",15,NA,NA,NA,2021-05-11,19,24861,1373,6,22,0,NA,NA,FALSE
"294","Norte","PA","Santana do Araguaia",15,NA,NA,NA,2021-05-11,19,72817,2583,2,24,2,NA,NA,FALSE
"295","Norte","PA","Santarém",15,NA,NA,NA,2021-05-11,19,304589,17230,81,837,3,NA,NA,FALSE
"296","Norte","PA","Santarém Novo",15,NA,NA,NA,2021-05-11,19,6709,334,0,6,0,NA,NA,FALSE
"297","Norte","PA","Santo Antônio do Tauá",15,NA,NA,NA,2021-05-11,19,31482,1737,12,48,0,NA,NA,FALSE
"298","Norte","PA","São Caetano de Odivelas",15,NA,NA,NA,2021-05-11,19,18050,1133,7,28,0,NA,NA,FALSE
"299","Norte","PA","São Domingos do Araguaia",15,NA,NA,NA,2021-05-11,19,25557,1979,6,36,0,NA,NA,FALSE
"300","Norte","PA","São Domingos do Capim",15,NA,NA,NA,2021-05-11,19,31989,653,7,25,0,NA,NA,FALSE
"301","Norte","PA","São Félix do Xingu",15,NA,NA,NA,2021-05-11,19,128481,4051,0,35,0,NA,NA,FALSE
"302","Norte","PA","São Francisco do Pará",15,NA,NA,NA,2021-05-11,19,15882,723,1,24,0,NA,NA,FALSE
"303","Norte","PA","São Geraldo do Araguaia",15,NA,NA,NA,2021-05-11,19,24847,810,1,25,0,NA,NA,FALSE
"304","Norte","PA","São João da Ponta",15,NA,NA,NA,2021-05-11,19,6139,68,0,7,0,NA,NA,FALSE
"305","Norte","PA","São João de Pirabas",15,NA,NA,NA,2021-05-11,19,23045,307,0,34,0,NA,NA,FALSE
"306","Norte","PA","São João do Araguaia",15,NA,NA,NA,2021-05-11,19,13996,62,1,8,0,NA,NA,FALSE
"307","Norte","PA","São Miguel do Guamá",15,NA,NA,NA,2021-05-11,19,58986,2894,0,51,0,NA,NA,FALSE
"308","Norte","PA","São Sebastião da Boa Vista",15,NA,NA,NA,2021-05-11,19,26640,587,0,21,2,NA,NA,FALSE
"309","Norte","PA","Sapucaia",15,NA,NA,NA,2021-05-11,19,5930,401,0,5,0,NA,NA,FALSE
"310","Norte","PA","Senador José Porfírio",15,NA,NA,NA,2021-05-11,19,11658,687,0,16,0,NA,NA,FALSE
"311","Norte","PA","Soure",15,NA,NA,NA,2021-05-11,19,25374,532,0,16,0,NA,NA,FALSE
"312","Norte","PA","Tailândia",15,NA,NA,NA,2021-05-11,19,106339,4867,0,97,0,NA,NA,FALSE
"313","Norte","PA","Terra Alta",15,NA,NA,NA,2021-05-11,19,11720,570,2,20,0,NA,NA,FALSE
"314","Norte","PA","Terra Santa",15,NA,NA,NA,2021-05-11,19,18769,1296,0,50,0,NA,NA,FALSE
"315","Norte","PA","Tomé-Açu",15,NA,NA,NA,2021-05-11,19,63447,1585,0,56,0,NA,NA,FALSE
"316","Norte","PA","Tracuateua",15,NA,NA,NA,2021-05-11,19,30959,664,2,18,0,NA,NA,FALSE
"317","Norte","PA","Trairão",15,NA,NA,NA,2021-05-11,19,18989,1184,29,19,0,NA,NA,FALSE
"318","Norte","PA","Tucumã",15,NA,NA,NA,2021-05-11,19,39602,4551,0,53,0,NA,NA,FALSE
"319","Norte","PA","Tucuruí",15,NA,NA,NA,2021-05-11,19,113659,5294,40,206,0,NA,NA,FALSE
"320","Norte","PA","Ulianópolis",15,NA,NA,NA,2021-05-11,19,59210,2412,0,23,0,NA,NA,FALSE
"321","Norte","PA","Uruará",15,NA,NA,NA,2021-05-11,19,45476,1866,5,37,1,NA,NA,FALSE
"322","Norte","PA","Vigia",15,NA,NA,NA,2021-05-11,19,53686,2582,16,79,1,NA,NA,FALSE
"323","Norte","PA","Viseu",15,NA,NA,NA,2021-05-11,19,61403,1461,2,29,0,NA,NA,FALSE
"324","Norte","PA","Vitória do Xingu",15,NA,NA,NA,2021-05-11,19,15134,1710,0,23,0,NA,NA,FALSE
"325","Norte","PA","Xinguara",15,NA,NA,NA,2021-05-11,19,44751,4236,11,35,0,NA,NA,FALSE
"326","Norte","AP","Serra do Navio",16,NA,NA,NA,2021-05-11,19,5397,1103,10,5,0,NA,NA,FALSE
"327","Norte","AP","Amapá",16,NA,NA,NA,2021-05-11,19,9109,1249,6,10,0,NA,NA,FALSE
"328","Norte","AP","Pedra Branca do Amapari",16,NA,NA,NA,2021-05-11,19,16502,3220,1,9,0,NA,NA,FALSE
"329","Norte","AP","Calçoene",16,NA,NA,NA,2021-05-11,19,11117,1595,0,10,0,NA,NA,FALSE
"330","Norte","AP","Cutias",16,NA,NA,NA,2021-05-11,19,5983,865,0,6,0,NA,NA,FALSE
"331","Norte","AP","Ferreira Gomes",16,NA,NA,NA,2021-05-11,19,7780,1388,1,6,0,NA,NA,FALSE
"332","Norte","AP","Itaubal",16,NA,NA,NA,2021-05-11,19,5503,480,0,3,0,NA,NA,FALSE
"333","Norte","AP","Laranjal do Jari",16,NA,NA,NA,2021-05-11,19,50410,8243,5,89,1,NA,NA,FALSE
"334","Norte","AP","Macapá",16,NA,NA,NA,2021-05-11,19,503327,51058,121,1213,2,NA,NA,TRUE
"335","Norte","AP","Mazagão",16,NA,NA,NA,2021-05-11,19,21632,2811,1,14,0,NA,NA,TRUE
"336","Norte","AP","Oiapoque",16,NA,NA,NA,2021-05-11,19,27270,4986,1,38,0,NA,NA,FALSE
"337","Norte","AP","Porto Grande",16,NA,NA,NA,2021-05-11,19,21971,1717,6,21,1,NA,NA,FALSE
"338","Norte","AP","Pracuúba",16,NA,NA,NA,2021-05-11,19,5120,379,0,6,0,NA,NA,FALSE
"339","Norte","AP","Santana",16,NA,NA,NA,2021-05-11,19,121364,23284,35,127,0,NA,NA,TRUE
"340","Norte","AP","Tartarugalzinho",16,NA,NA,NA,2021-05-11,19,17315,1882,0,13,0,NA,NA,FALSE
"341","Norte","AP","Vitória do Jari",16,NA,NA,NA,2021-05-11,19,15931,3834,8,25,0,NA,NA,FALSE
"342","Norte","TO",NA,17,NA,NA,NA,2021-05-11,19,NA,0,0,0,0,NA,NA,NA
"343","Norte","TO","Abreulândia",17,NA,NA,NA,2021-05-11,19,2579,257,0,6,0,NA,NA,FALSE
"344","Norte","TO","Aguiarnópolis",17,NA,NA,NA,2021-05-11,19,6733,526,0,12,0,NA,NA,FALSE
"345","Norte","TO","Aliança do Tocantins",17,NA,NA,NA,2021-05-11,19,5390,554,0,20,0,NA,NA,FALSE
"346","Norte","TO","Almas",17,NA,NA,NA,2021-05-11,19,7055,193,1,4,0,NA,NA,FALSE
"347","Norte","TO","Alvorada",17,NA,NA,NA,2021-05-11,19,8412,1022,2,17,0,NA,NA,FALSE
"348","Norte","TO","Ananás",17,NA,NA,NA,2021-05-11,19,9549,1400,5,20,0,NA,NA,FALSE
"349","Norte","TO","Angico",17,NA,NA,NA,2021-05-11,19,3433,208,1,3,0,NA,NA,FALSE
"350","Norte","TO","Aparecida do Rio Negro",17,NA,NA,NA,2021-05-11,19,4795,298,0,5,0,NA,NA,TRUE
"351","Norte","TO","Aragominas",17,NA,NA,NA,2021-05-11,19,5758,463,4,8,0,NA,NA,FALSE
"352","Norte","TO","Araguacema",17,NA,NA,NA,2021-05-11,19,7086,476,15,11,0,NA,NA,FALSE
"353","Norte","TO","Araguaçu",17,NA,NA,NA,2021-05-11,19,8517,772,-1,17,0,NA,NA,FALSE
"354","Norte","TO","Araguaína",17,NA,NA,NA,2021-05-11,19,180470,28100,100,371,0,NA,NA,FALSE
"355","Norte","TO","Araguanã",17,NA,NA,NA,2021-05-11,19,5729,411,26,12,0,NA,NA,FALSE
"356","Norte","TO","Araguatins",17,NA,NA,NA,2021-05-11,19,35761,1914,53,50,0,NA,NA,FALSE
"357","Norte","TO","Arapoema",17,NA,NA,NA,2021-05-11,19,6643,412,0,6,0,NA,NA,FALSE
"358","Norte","TO","Arraias",17,NA,NA,NA,2021-05-11,19,10567,470,10,4,0,NA,NA,FALSE
"359","Norte","TO","Augustinópolis",17,NA,NA,NA,2021-05-11,19,18412,1348,4,24,0,NA,NA,FALSE
"360","Norte","TO","Aurora do Tocantins",17,NA,NA,NA,2021-05-11,19,3757,170,1,3,0,NA,NA,FALSE
"361","Norte","TO","Axixá do Tocantins",17,NA,NA,NA,2021-05-11,19,9756,1002,4,16,0,NA,NA,FALSE
"362","Norte","TO","Babaçulândia",17,NA,NA,NA,2021-05-11,19,10664,569,1,5,1,NA,NA,FALSE
"363","Norte","TO","Bandeirantes do Tocantins",17,NA,NA,NA,2021-05-11,19,3553,339,7,4,0,NA,NA,FALSE
"364","Norte","TO","Barra do Ouro",17,NA,NA,NA,2021-05-11,19,4591,114,0,5,0,NA,NA,FALSE
"365","Norte","TO","Barrolândia",17,NA,NA,NA,2021-05-11,19,5632,695,4,19,0,NA,NA,TRUE
"366","Norte","TO","Bernardo Sayão",17,NA,NA,NA,2021-05-11,19,4459,433,5,6,0,NA,NA,FALSE
"367","Norte","TO","Bom Jesus do Tocantins",17,NA,NA,NA,2021-05-11,19,4894,124,0,3,0,NA,NA,FALSE
"368","Norte","TO","Brasilândia do Tocantins",17,NA,NA,NA,2021-05-11,19,2201,137,1,4,0,NA,NA,FALSE
"369","Norte","TO","Brejinho de Nazaré",17,NA,NA,NA,2021-05-11,19,5497,398,2,9,0,NA,NA,TRUE
"370","Norte","TO","Buriti do Tocantins",17,NA,NA,NA,2021-05-11,19,11348,682,0,8,0,NA,NA,FALSE
"371","Norte","TO","Cachoeirinha",17,NA,NA,NA,2021-05-11,19,2275,117,0,2,0,NA,NA,FALSE
"372","Norte","TO","Campos Lindos",17,NA,NA,NA,2021-05-11,19,10116,319,0,3,0,NA,NA,FALSE
"373","Norte","TO","Cariri do Tocantins",17,NA,NA,NA,2021-05-11,19,4382,683,0,11,0,NA,NA,FALSE
"374","Norte","TO","Carmolândia",17,NA,NA,NA,2021-05-11,19,2580,212,1,3,0,NA,NA,FALSE
"375","Norte","TO","Carrasco Bonito",17,NA,NA,NA,2021-05-11,19,4095,443,5,3,0,NA,NA,FALSE
"376","Norte","TO","Caseara",17,NA,NA,NA,2021-05-11,19,5369,444,1,11,0,NA,NA,FALSE
"377","Norte","TO","Centenário",17,NA,NA,NA,2021-05-11,19,2905,191,3,6,0,NA,NA,FALSE
"378","Norte","TO","Chapada de Areia",17,NA,NA,NA,2021-05-11,19,1406,148,41,3,0,NA,NA,FALSE
"379","Norte","TO","Chapada da Natividade",17,NA,NA,NA,2021-05-11,19,3333,148,0,1,0,NA,NA,FALSE
"380","Norte","TO","Colinas do Tocantins",17,NA,NA,NA,2021-05-11,19,35424,6401,16,98,2,NA,NA,FALSE
"381","Norte","TO","Combinado",17,NA,NA,NA,2021-05-11,19,4852,509,1,9,0,NA,NA,FALSE
"382","Norte","TO","Conceição do Tocantins",17,NA,NA,NA,2021-05-11,19,4105,115,0,8,0,NA,NA,FALSE
"383","Norte","TO","Couto Magalhães",17,NA,NA,NA,2021-05-11,19,5588,340,9,6,0,NA,NA,FALSE
"384","Norte","TO","Cristalândia",17,NA,NA,NA,2021-05-11,19,7289,257,0,9,0,NA,NA,FALSE
"385","Norte","TO","Crixás do Tocantins",17,NA,NA,NA,2021-05-11,19,1722,106,0,0,0,NA,NA,FALSE
"386","Norte","TO","Darcinópolis",17,NA,NA,NA,2021-05-11,19,6097,502,0,5,0,NA,NA,FALSE
"387","Norte","TO","Dianópolis",17,NA,NA,NA,2021-05-11,19,22139,1157,6,23,0,NA,NA,FALSE
"388","Norte","TO","Divinópolis do Tocantins",17,NA,NA,NA,2021-05-11,19,6900,699,4,6,0,NA,NA,FALSE
"389","Norte","TO","Dois Irmãos do Tocantins",17,NA,NA,NA,2021-05-11,19,7198,606,0,17,0,NA,NA,FALSE
"390","Norte","TO","Dueré",17,NA,NA,NA,2021-05-11,19,4686,280,0,9,0,NA,NA,FALSE
"391","Norte","TO","Esperantina",17,NA,NA,NA,2021-05-11,19,10996,556,2,15,0,NA,NA,FALSE
"392","Norte","TO","Fátima",17,NA,NA,NA,2021-05-11,19,3835,533,0,7,0,NA,NA,TRUE
"393","Norte","TO","Figueirópolis",17,NA,NA,NA,2021-05-11,19,5263,573,2,13,0,NA,NA,FALSE
"394","Norte","TO","Filadélfia",17,NA,NA,NA,2021-05-11,19,8856,394,0,5,0,NA,NA,FALSE
"395","Norte","TO","Formoso do Araguaia",17,NA,NA,NA,2021-05-11,19,18440,2470,7,43,0,NA,NA,FALSE
"396","Norte","TO","Tabocão",17,NA,NA,NA,2021-05-11,19,2589,447,-1,5,0,NA,NA,FALSE
"397","Norte","TO","Goianorte",17,NA,NA,NA,2021-05-11,19,5123,263,1,6,0,NA,NA,FALSE
"398","Norte","TO","Goiatins",17,NA,NA,NA,2021-05-11,19,13019,816,8,9,0,NA,NA,FALSE
"399","Norte","TO","Guaraí",17,NA,NA,NA,2021-05-11,19,25923,2665,3,60,0,NA,NA,FALSE
"400","Norte","TO","Gurupi",17,NA,NA,NA,2021-05-11,19,86647,9985,35,172,1,NA,NA,FALSE
"401","Norte","TO","Ipueiras",17,NA,NA,NA,2021-05-11,19,2015,118,0,4,0,NA,NA,TRUE
"402","Norte","TO","Itacajá",17,NA,NA,NA,2021-05-11,19,7433,721,9,9,0,NA,NA,FALSE
"403","Norte","TO","Itaguatins",17,NA,NA,NA,2021-05-11,19,5864,477,0,12,0,NA,NA,FALSE
"404","Norte","TO","Itapiratins",17,NA,NA,NA,2021-05-11,19,3777,323,0,3,0,NA,NA,FALSE
"405","Norte","TO","Itaporã do Tocantins",17,NA,NA,NA,2021-05-11,19,2427,350,0,3,0,NA,NA,FALSE
"406","Norte","TO","Jaú do Tocantins",17,NA,NA,NA,2021-05-11,19,3849,192,1,8,0,NA,NA,FALSE
"407","Norte","TO","Juarina",17,NA,NA,NA,2021-05-11,19,2193,88,0,2,0,NA,NA,FALSE
"408","Norte","TO","Lagoa da Confusão",17,NA,NA,NA,2021-05-11,19,13357,1474,7,20,0,NA,NA,FALSE
"409","Norte","TO","Lagoa do Tocantins",17,NA,NA,NA,2021-05-11,19,4316,193,12,6,0,NA,NA,FALSE
"410","Norte","TO","Lajeado",17,NA,NA,NA,2021-05-11,19,3134,121,9,3,0,NA,NA,TRUE
"411","Norte","TO","Lavandeira",17,NA,NA,NA,2021-05-11,19,1923,86,0,0,0,NA,NA,FALSE
"412","Norte","TO","Lizarda",17,NA,NA,NA,2021-05-11,19,3740,126,0,3,0,NA,NA,FALSE
"413","Norte","TO","Luzinópolis",17,NA,NA,NA,2021-05-11,19,3108,188,0,2,0,NA,NA,FALSE
"414","Norte","TO","Marianópolis do Tocantins",17,NA,NA,NA,2021-05-11,19,5175,316,1,8,0,NA,NA,FALSE
"415","Norte","TO","Mateiros",17,NA,NA,NA,2021-05-11,19,2684,138,1,0,0,NA,NA,FALSE
"416","Norte","TO","Maurilândia do Tocantins",17,NA,NA,NA,2021-05-11,19,3426,176,0,3,0,NA,NA,FALSE
"417","Norte","TO","Miracema do Tocantins",17,NA,NA,NA,2021-05-11,19,18248,1711,17,40,0,NA,NA,TRUE
"418","Norte","TO","Miranorte",17,NA,NA,NA,2021-05-11,19,13434,2141,1,52,0,NA,NA,TRUE
"419","Norte","TO","Monte do Carmo",17,NA,NA,NA,2021-05-11,19,7947,436,0,7,0,NA,NA,TRUE
"420","Norte","TO","Monte Santo do Tocantins",17,NA,NA,NA,2021-05-11,19,2279,129,0,6,0,NA,NA,FALSE
"421","Norte","TO","Palmeiras do Tocantins",17,NA,NA,NA,2021-05-11,19,6658,501,1,5,0,NA,NA,FALSE
"422","Norte","TO","Muricilândia",17,NA,NA,NA,2021-05-11,19,3551,353,5,2,0,NA,NA,FALSE
"423","Norte","TO","Natividade",17,NA,NA,NA,2021-05-11,19,9244,974,11,14,0,NA,NA,FALSE
"424","Norte","TO","Nazaré",17,NA,NA,NA,2021-05-11,19,3898,426,5,6,0,NA,NA,FALSE
"425","Norte","TO","Nova Olinda",17,NA,NA,NA,2021-05-11,19,11819,840,9,35,0,NA,NA,FALSE
"426","Norte","TO","Nova Rosalândia",17,NA,NA,NA,2021-05-11,19,4260,338,3,8,0,NA,NA,FALSE
"427","Norte","TO","Novo Acordo",17,NA,NA,NA,2021-05-11,19,4342,181,0,3,0,NA,NA,FALSE
"428","Norte","TO","Novo Alegre",17,NA,NA,NA,2021-05-11,19,2332,59,4,2,0,NA,NA,FALSE
"429","Norte","TO","Novo Jardim",17,NA,NA,NA,2021-05-11,19,2722,171,0,1,0,NA,NA,FALSE
"430","Norte","TO","Oliveira de Fátima",17,NA,NA,NA,2021-05-11,19,1112,113,0,1,0,NA,NA,TRUE
"431","Norte","TO","Palmeirante",17,NA,NA,NA,2021-05-11,19,6026,451,0,7,0,NA,NA,FALSE
"432","Norte","TO","Palmeirópolis",17,NA,NA,NA,2021-05-11,19,7659,919,15,20,0,NA,NA,FALSE
"433","Norte","TO","Paraíso do Tocantins",17,NA,NA,NA,2021-05-11,19,51252,7062,12,155,0,NA,NA,TRUE
"434","Norte","TO","Paranã",17,NA,NA,NA,2021-05-11,19,10449,364,0,5,0,NA,NA,FALSE
"435","Norte","TO","Pau D'Arco",17,NA,NA,NA,2021-05-11,19,4849,347,0,7,0,NA,NA,FALSE
"436","Norte","TO","Pedro Afonso",17,NA,NA,NA,2021-05-11,19,13578,1340,3,20,0,NA,NA,FALSE
"437","Norte","TO","Peixe",17,NA,NA,NA,2021-05-11,19,11749,713,0,16,0,NA,NA,FALSE
"438","Norte","TO","Pequizeiro",17,NA,NA,NA,2021-05-11,19,5477,462,0,9,0,NA,NA,FALSE
"439","Norte","TO","Colméia",17,NA,NA,NA,2021-05-11,19,8205,701,10,23,0,NA,NA,FALSE
"440","Norte","TO","Pindorama do Tocantins",17,NA,NA,NA,2021-05-11,19,4447,238,0,1,0,NA,NA,FALSE
"441","Norte","TO","Piraquê",17,NA,NA,NA,2021-05-11,19,3028,160,2,1,0,NA,NA,FALSE
"442","Norte","TO","Pium",17,NA,NA,NA,2021-05-11,19,7654,263,0,4,0,NA,NA,FALSE
"443","Norte","TO","Ponte Alta do Bom Jesus",17,NA,NA,NA,2021-05-11,19,4596,271,3,6,0,NA,NA,FALSE
"444","Norte","TO","Ponte Alta do Tocantins",17,NA,NA,NA,2021-05-11,19,8039,688,0,7,0,NA,NA,FALSE
"445","Norte","TO","Porto Alegre do Tocantins",17,NA,NA,NA,2021-05-11,19,3139,95,0,2,0,NA,NA,FALSE
"446","Norte","TO","Porto Nacional",17,NA,NA,NA,2021-05-11,19,53010,7763,15,158,0,NA,NA,TRUE
"447","Norte","TO","Praia Norte",17,NA,NA,NA,2021-05-11,19,8432,275,0,6,0,NA,NA,FALSE
"448","Norte","TO","Presidente Kennedy",17,NA,NA,NA,2021-05-11,19,3684,289,2,5,0,NA,NA,FALSE
"449","Norte","TO","Pugmil",17,NA,NA,NA,2021-05-11,19,2688,212,0,1,0,NA,NA,TRUE
"450","Norte","TO","Recursolândia",17,NA,NA,NA,2021-05-11,19,4293,199,0,4,0,NA,NA,FALSE
"451","Norte","TO","Riachinho",17,NA,NA,NA,2021-05-11,19,4645,267,0,4,0,NA,NA,FALSE
"452","Norte","TO","Rio da Conceição",17,NA,NA,NA,2021-05-11,19,2130,98,0,2,0,NA,NA,FALSE
"453","Norte","TO","Rio dos Bois",17,NA,NA,NA,2021-05-11,19,2834,290,0,4,0,NA,NA,FALSE
"454","Norte","TO","Rio Sono",17,NA,NA,NA,2021-05-11,19,6478,260,0,2,0,NA,NA,FALSE
"455","Norte","TO","Sampaio",17,NA,NA,NA,2021-05-11,19,4711,494,29,4,0,NA,NA,FALSE
"456","Norte","TO","Sandolândia",17,NA,NA,NA,2021-05-11,19,3375,279,3,6,0,NA,NA,FALSE
"457","Norte","TO","Santa Fé do Araguaia",17,NA,NA,NA,2021-05-11,19,7512,646,1,11,0,NA,NA,FALSE
"458","Norte","TO","Santa Maria do Tocantins",17,NA,NA,NA,2021-05-11,19,3434,236,0,2,0,NA,NA,FALSE
